masse,CO2,dimension,cylindrée,puissance,autonomie électrique,fuel mode,fuel type
1764.0,D,2787.0,1984.0,140.0,0.0,M,petrol
1826.0,E,2788.0,1984.0,180.0,0.0,M,petrol
1641.0,C,2787.0,1498.0,110.0,0.0,M,petrol
1785.0,C,2788.0,1968.0,110.0,0.0,M,diesel
1787.0,C,2788.0,1968.0,110.0,0.0,M,diesel
1832.0,C,2787.0,1968.0,110.0,0.0,M,diesel
1787.0,D,2787.0,1968.0,110.0,0.0,M,diesel
1882.0,D,2787.0,1968.0,147.0,0.0,M,diesel
1767.0,C,2788.0,1968.0,147.0,0.0,M,diesel
1809.0,C,2787.0,1968.0,147.0,0.0,M,diesel
1608.0,A,2679.0,1395.0,110.0,59.0,P,petrol/electric
1608.0,C,2679.0,1395.0,110.0,59.0,P,petrol/electric
1423.0,A,2669.0,1968.0,85.0,0.0,M,diesel
1431.0,A,2672.0,1498.0,96.0,0.0,M,ng
1624.0,C,2669.0,1498.0,110.0,2.0,H,petrol
1408.0,B,2669.0,1498.0,110.0,2.0,H,petrol
1367.0,B,2669.0,1498.0,110.0,0.0,M,petrol
1591.0,C,2669.0,1968.0,110.0,0.0,M,diesel
1526.0,D,2677.0,1984.0,180.0,0.0,M,petrol
1273.0,B,2636.0,1498.0,110.0,0.0,M,petrol
1323.0,A,2640.0,999.0,66.0,0.0,M,ng
1321.0,C,2636.0,999.0,81.0,0.0,M,petrol
1232.0,B,2636.0,999.0,81.0,0.0,M,petrol
1261.0,B,2636.0,1498.0,110.0,0.0,M,petrol
1732.0,A,2836.0,1395.0,115.0,59.0,P,petrol/electric
1582.0,B,2836.0,1968.0,110.0,0.0,M,diesel
1791.0,A,2836.0,1395.0,115.0,59.0,P,petrol/electric
1567.0,B,2836.0,1968.0,110.0,0.0,M,diesel
1605.0,B,2836.0,1968.0,110.0,0.0,M,diesel
1605.0,B,2836.0,1968.0,110.0,0.0,M,diesel
1590.0,B,2836.0,1968.0,110.0,0.0,M,diesel
1712.0,E,2836.0,1984.0,206.0,0.0,M,petrol
1561.0,D,2836.0,1984.0,140.0,0.0,M,petrol
1485.0,D,2836.0,1498.0,110.0,0.0,M,petrol
1468.0,C,2836.0,1498.0,110.0,0.0,M,petrol
1690.0,E,2836.0,1984.0,206.0,0.0,M,petrol
1690.0,E,2836.0,1984.0,206.0,0.0,M,petrol
1695.0,E,2836.0,1984.0,206.0,0.0,M,petrol
1570.0,E,2675.0,1497.0,120.0,0.0,M,petrol
2180.0,F,2865.0,2157.0,148.0,0.0,M,diesel
2180.0,F,2865.0,2157.0,148.0,0.0,M,diesel
2035.0,F,2790.0,1998.0,175.0,0.0,M,petrol
2290.0,G,2790.0,2755.0,150.0,0.0,M,diesel
1060.0,C,2510.0,998.0,53.0,0.0,M,petrol
1145.0,C,2560.0,1490.0,92.0,0.0,M,petrol
1205.0,C,2560.0,1490.0,92.0,0.0,M,petrol
1245.0,B,2560.0,1490.0,68.0,2.0,H,petrol
1185.0,C,2560.0,1490.0,92.0,0.0,M,petrol
1726.0,D,2835.0,1968.0,147.0,0.0,M,diesel
1726.0,E,2835.0,1968.0,147.0,0.0,M,diesel
1663.0,C,2836.0,1968.0,110.0,0.0,M,diesel
1797.0,D,2970.0,1968.0,90.0,0.0,M,diesel
1781.0,D,2970.0,1968.0,90.0,0.0,M,diesel
2092.0,F,3400.0,1968.0,110.0,0.0,M,diesel
2092.0,F,3400.0,1968.0,110.0,0.0,M,diesel
1441.0,D,2786.0,1968.0,110.0,0.0,M,petrol
1269.0,B,2554.0,999.0,66.0,0.0,M,ng
1414.0,C,2590.0,1968.0,85.0,0.0,M,diesel
1783.0,E,2789.0,1984.0,180.0,0.0,M,petrol
2306.0,F,2899.0,3956.0,310.0,0.0,M,diesel
2465.0,A,2899.0,2995.0,250.0,59.0,P,petrol/electric
2468.0,A,2899.0,2995.0,250.0,59.0,P,petrol/electric
2468.0,A,2899.0,2995.0,250.0,59.0,P,petrol/electric
2468.0,A,2899.0,2995.0,250.0,59.0,P,petrol/electric
1812.0,A,2702.0,1477.0,132.0,44.0,P,petrol/electric
2257.0,A,2865.0,1969.0,223.0,59.0,P,petrol/electric
2118.0,E,2865.0,1969.0,173.0,2.0,H,diesel
2048.0,E,2865.0,1969.0,184.0,2.0,H,petrol
2119.0,E,2865.0,1969.0,173.0,2.0,H,diesel
2119.0,E,2865.0,1969.0,173.0,2.0,H,diesel
1996.0,E,2865.0,1969.0,145.0,2.0,H,diesel
2501.0,A,2984.0,1969.0,228.0,59.0,P,petrol/electric
2170.0,D,2984.0,1969.0,173.0,2.0,H,diesel
1714.0,E,3105.0,1598.0,88.0,0.0,M,diesel
2211.0,F,3300.0,1995.0,96.0,0.0,M,diesel
2406.0,F,2587.0,2997.0,221.0,2.0,H,diesel
2336.0,G,3220.0,1996.0,125.0,0.0,M,diesel
1372.0,C,2673.0,999.0,74.0,0.0,B,lpg
1505.0,E,2636.0,1368.0,103.0,0.0,M,petrol
1714.0,E,3105.0,1598.0,88.0,0.0,M,diesel
1777.0,E,3275.0,1997.0,130.0,0.0,M,diesel
2244.0,F,3220.0,1996.0,125.0,0.0,M,diesel
1654.0,D,2716.0,1461.0,85.0,0.0,M,diesel
2123.0,F,3450.0,2184.0,88.0,0.0,M,diesel
2093.0,F,3450.0,2184.0,88.0,0.0,M,diesel
2210.0,F,3220.0,1996.0,125.0,0.0,M,diesel
2123.0,F,3450.0,2184.0,88.0,0.0,M,diesel
2122.0,F,3640.0,1968.0,130.0,0.0,M,diesel
2505.0,F,2997.0,2997.0,183.0,2.0,H,diesel
2244.0,G,3640.0,1968.0,103.0,0.0,M,diesel
1777.0,E,3275.0,1997.0,130.0,0.0,M,diesel
1515.0,C,2650.0,1498.0,114.0,0.0,B,lpg
2175.0,G,2930.0,3996.0,441.0,2.0,H,petrol
1735.0,E,2818.0,1995.0,206.0,0.0,M,petrol
1479.0,D,2610.0,1498.0,114.0,0.0,B,lpg
1360.0,E,2610.0,1498.0,86.0,0.0,M,petrol
1341.0,C,2513.0,1248.0,59.0,0.0,M,diesel
2505.0,G,4035.0,2287.0,103.0,0.0,M,diesel
940.0,B,2407.0,999.0,55.0,0.0,M,petrol
1395.0,C,2570.0,999.0,88.0,0.0,M,petrol
1395.0,D,2570.0,1332.0,111.0,0.0,M,petrol
1136.0,B,2580.0,1197.0,62.0,0.0,M,petrol
1220.0,B,2552.0,999.0,70.0,0.0,M,petrol
2356.0,E,3665.0,2143.0,120.0,0.0,M,diesel
1459.0,C,2610.0,1498.0,114.0,0.0,M,petrol
1605.0,D,2560.0,1497.0,106.0,0.0,M,lpg
2123.0,F,3450.0,2287.0,103.0,0.0,M,diesel
1500.0,B,2612.0,1598.0,88.0,0.0,M,diesel
1950.0,D,2865.0,1969.0,173.0,0.0,M,diesel
1353.0,C,2590.0,1498.0,110.0,0.0,M,petrol
1585.0,B,2670.0,1995.0,110.0,0.0,M,diesel
1487.0,B,2624.0,1968.0,85.0,0.0,M,diesel
1010.0,F,2475.0,2261.0,293.0,0.0,M,petrol
1160.0,E,2520.0,2998.0,250.0,0.0,M,petrol
1200.0,F,2370.0,3456.0,258.0,0.0,M,petrol
1277.0,B,2551.0,999.0,81.0,0.0,M,petrol
1390.0,A,2640.0,1560.0,84.0,0.0,M,diesel
1055.0,D,2305.0,1242.0,44.0,0.0,M,petrol
1180.0,B,2600.0,1248.0,55.0,0.0,M,diesel
1715.0,E,2925.0,1499.0,88.0,0.0,M,diesel
1320.0,C,2555.0,1498.0,86.0,0.0,B,lpg
2291.0,E,3098.0,1997.0,110.0,0.0,M,diesel
2204.0,G,2587.0,1997.0,221.0,0.0,M,petrol
1490.0,B,2624.0,1968.0,110.0,0.0,M,diesel
1605.0,C,2677.0,1498.0,110.0,2.0,H,petrol
1485.0,C,2618.0,1968.0,110.0,0.0,M,diesel
1740.0,G,2722.0,6162.0,354.0,0.0,M,petrol
700.0,F,2225.0,1999.0,177.0,0.0,M,petrol
1505.0,C,2570.0,1598.0,88.0,0.0,M,diesel
1300.0,D,2555.0,1498.0,86.0,0.0,M,petrol
1395.0,B,2634.0,1598.0,88.0,0.0,M,diesel
1845.0,D,2681.0,1498.0,118.0,2.0,H,petrol
1967.0,F,2681.0,1997.0,147.0,2.0,H,petrol
1523.0,C,2621.0,1968.0,85.0,0.0,M,diesel
1345.0,B,2612.0,875.0,77.0,0.0,M,petrol
2005.0,F,2950.0,2894.0,243.0,0.0,M,petrol
1396.0,D,2632.0,1499.0,83.0,0.0,B,lpg
2092.0,E,2904.0,2967.0,170.0,0.0,M,diesel
1425.0,D,2500.0,1956.0,99.0,0.0,M,diesel
1020.0,C,2388.0,1242.0,44.0,0.0,M,petrol
1155.0,B,2551.0,999.0,70.0,0.0,M,petrol
1395.0,C,2600.0,1598.0,88.0,0.0,M,diesel
1712.0,F,2708.0,3597.0,220.0,0.0,M,petrol
935.0,C,2299.0,1242.0,44.0,0.0,M,petrol
1564.0,C,2636.0,1598.0,96.0,0.0,M,diesel
1395.0,C,2600.0,1910.0,88.0,0.0,M,diesel
1010.0,B,2299.0,1248.0,51.0,0.0,M,diesel
1294.0,B,2590.0,999.0,81.0,0.0,M,petrol
1180.0,B,2510.0,1248.0,55.0,0.0,M,diesel
1555.0,D,2703.0,1910.0,88.0,0.0,M,diesel
1972.0,E,2700.0,2199.0,145.0,0.0,M,diesel
1524.0,C,2678.0,1498.0,110.0,0.0,M,petrol
1825.0,C,2810.0,1995.0,140.0,0.0,M,diesel
1070.0,B,2300.0,999.0,52.0,2.0,H,petrol
1803.0,D,2475.0,1968.0,125.0,0.0,M,diesel
1453.0,D,2632.0,1498.0,108.0,0.0,B,lpg
1135.0,D,2305.0,1248.0,51.0,0.0,M,diesel
1052.0,B,2425.0,1978.0,62.0,0.0,M,petrol
1505.0,D,2570.0,1598.0,96.0,0.0,M,diesel
2020.0,E,2931.0,2967.0,210.0,2.0,H,diesel
1605.0,D,2676.0,1498.0,110.0,2.0,H,petrol
1066.0,B,2380.0,1086.0,51.0,0.0,M,petrol
1341.0,C,2513.0,1248.0,70.0,0.0,M,diesel
1660.0,F,2450.0,2981.0,331.0,0.0,M,petrol
1637.0,E,2670.0,1591.0,130.0,0.0,M,petrol
1265.0,B,2552.0,999.0,70.0,0.0,M,petrol
1695.0,E,2678.0,1984.0,140.0,0.0,M,petrol
1920.0,E,2807.0,1984.0,195.0,0.0,M,petrol
2750.0,G,3750.0,1995.0,125.0,0.0,M,diesel
2581.0,G,3194.0,5950.0,467.0,0.0,M,petrol
1365.0,B,2619.0,1498.0,110.0,2.0,H,petrol
1501.0,B,2786.0,1968.0,110.0,0.0,M,diesel
1150.0,D,2305.0,1248.0,51.0,0.0,M,diesel
1920.0,E,2807.0,1984.0,195.0,0.0,M,petrol
1347.0,B,2590.0,1498.0,110.0,0.0,M,petrol
1528.0,E,2679.0,1984.0,140.0,0.0,M,petrol
1599.0,C,2710.0,1499.0,88.0,0.0,M,diesel
2643.0,F,3300.0,1995.0,96.0,0.0,M,diesel
1306.0,B,2619.0,1498.0,96.0,0.0,M,petrol
1395.0,C,2570.0,1368.0,103.0,0.0,M,petrol
1620.0,C,2780.0,1995.0,110.0,0.0,M,diesel
1415.0,A,2640.0,1987.0,112.0,2.0,H,petrol
1590.0,F,2525.0,2457.0,221.0,0.0,M,petrol
1479.0,C,2610.0,1498.0,114.0,0.0,B,lpg
2133.0,F,4035.0,2184.0,103.0,0.0,M,diesel
1675.0,C,2677.0,1968.0,110.0,0.0,M,diesel
1132.0,B,2552.0,999.0,59.0,0.0,M,petrol
1355.0,E,2560.0,1618.0,192.0,0.0,M,petrol
1540.0,C,2670.0,1995.0,140.0,0.0,M,diesel
1540.0,D,2685.0,1991.0,110.0,0.0,M,diesel
1562.0,D,2716.0,1332.0,96.0,0.0,M,petrol
1727.0,G,2620.0,5204.0,470.0,0.0,M,petrol
1965.0,F,2700.0,2179.0,103.0,0.0,M,diesel
2040.0,D,2873.0,2143.0,155.0,2.0,H,petrol
1732.0,C,2690.0,2487.0,131.0,0.0,M,petrol
1218.0,B,2552.0,999.0,70.0,0.0,M,petrol
1132.0,B,2552.0,999.0,59.0,0.0,M,petrol
1620.0,B,2820.0,2143.0,132.0,0.0,M,diesel
1380.0,D,2555.0,1498.0,86.0,0.0,B,lpg
1238.0,C,2525.0,999.0,68.0,0.0,M,petrol
1312.0,C,2700.0,999.0,92.0,0.0,M,petrol
1350.0,A,2621.0,1598.0,81.0,0.0,M,diesel
1244.0,C,2639.0,999.0,70.0,0.0,M,petrol
1245.0,B,2550.0,1498.0,110.0,0.0,M,petrol
1220.0,C,2619.0,999.0,70.0,0.0,M,petrol
1820.0,D,2818.0,2143.0,154.0,0.0,M,diesel
1165.0,C,2300.0,875.0,63.0,0.0,M,petrol
2588.0,G,2995.0,3996.0,404.0,0.0,M,petrol
2211.0,F,3300.0,1995.0,96.0,0.0,M,diesel
1395.0,C,2570.0,1332.0,110.0,0.0,M,petrol
1475.0,B,2612.0,1248.0,70.0,0.0,M,diesel
2429.0,G,2890.0,3982.0,310.0,0.0,M,petrol
1505.0,C,2670.0,1998.0,131.0,0.0,M,petrol
1485.0,B,2591.0,1968.0,85.0,0.0,M,diesel
1605.0,B,2829.0,1968.0,120.0,2.0,H,diesel
1560.0,G,2620.0,5204.0,470.0,0.0,M,petrol
2123.0,F,3450.0,2184.0,103.0,0.0,M,diesel
2090.0,A,2690.0,2487.0,136.0,69.0,P,petrol/electric
1397.0,C,2608.0,1560.0,80.0,0.0,M,diesel
1370.0,C,2495.0,1998.0,141.0,0.0,M,petrol
1320.0,C,2636.0,1498.0,86.0,0.0,B,lpg
1248.0,C,2525.0,999.0,68.0,0.0,M,petrol
1420.0,C,2510.0,1598.0,93.0,0.0,B,lpg
1594.0,A,2650.0,1580.0,77.0,59.0,P,petrol/electric
1465.0,B,2672.0,1498.0,96.0,0.0,M,ng
1068.0,B,2300.0,999.0,52.0,2.0,H,petrol
1055.0,A,2300.0,999.0,52.0,2.0,H,petrol
1715.0,D,2679.0,1968.0,110.0,0.0,M,diesel
1436.0,B,2672.0,1498.0,96.0,0.0,M,ng
1460.0,B,2672.0,1498.0,96.0,0.0,M,ng
1588.0,C,2669.0,1968.0,110.0,0.0,M,diesel
1595.0,C,2669.0,1968.0,110.0,0.0,M,diesel
1615.0,C,2975.0,1499.0,96.0,0.0,M,diesel
1182.0,C,2552.0,999.0,81.0,0.0,M,petrol
1298.0,C,2650.0,998.0,74.0,0.0,M,petrol
1335.0,C,2650.0,998.0,74.0,0.0,M,petrol
1341.0,C,2672.0,999.0,66.0,0.0,M,petrol
1530.0,C,2729.0,1950.0,110.0,0.0,M,diesel
1555.0,C,2770.0,1968.0,100.0,2.0,H,diesel
1526.0,C,2700.0,1995.0,110.0,0.0,M,diesel
1700.0,C,2826.0,1968.0,150.0,2.0,H,diesel
1588.0,C,2669.0,1968.0,110.0,0.0,M,diesel
1595.0,C,2669.0,1968.0,110.0,0.0,M,diesel
1380.0,D,2700.0,1197.0,85.0,0.0,M,petrol
1560.0,D,2826.0,1984.0,110.0,2.0,H,petrol
1631.0,D,2786.0,1968.0,110.0,0.0,M,diesel
1528.0,D,2619.0,1968.0,110.0,0.0,M,diesel
1595.0,D,2669.0,1968.0,110.0,0.0,M,diesel
1592.0,D,2785.0,1499.0,75.0,0.0,M,diesel
1709.0,D,2680.0,1598.0,134.0,2.0,H,petrol
1362.0,D,2624.0,999.0,81.0,0.0,M,petrol
1539.0,D,2665.0,1332.0,116.0,2.0,H,petrol
1545.0,D,2670.0,1995.0,110.0,0.0,M,diesel
1542.0,D,2755.0,1498.0,84.0,0.0,M,petrol
1528.0,D,2619.0,1968.0,110.0,0.0,M,diesel
1595.0,D,2669.0,1968.0,110.0,0.0,M,diesel
1592.0,D,2785.0,1499.0,96.0,0.0,M,diesel
1362.0,D,2624.0,999.0,81.0,0.0,M,petrol
1268.0,D,2552.0,1498.0,110.0,0.0,M,petrol
1745.0,D,2851.0,1995.0,140.0,2.0,H,diesel
1942.0,D,2705.0,1497.0,116.0,2.0,H,petrol
1655.0,D,2680.0,1598.0,100.0,2.0,H,diesel
1745.0,D,2851.0,1995.0,140.0,2.0,H,diesel
1530.0,D,2836.0,1498.0,110.0,0.0,M,petrol
1720.0,D,2840.0,1950.0,143.0,0.0,M,diesel
1350.0,D,2729.0,1332.0,100.0,0.0,M,petrol
1715.0,D,2931.0,1968.0,120.0,2.0,H,diesel
1664.0,D,2662.0,1499.0,73.0,0.0,M,diesel
1781.0,D,2970.0,1968.0,90.0,0.0,M,diesel
1457.0,D,2786.0,1498.0,110.0,0.0,M,petrol
1555.0,D,2618.0,1968.0,147.0,0.0,M,diesel
1550.0,D,2770.0,1984.0,110.0,2.0,H,petrol
1680.0,D,2670.0,1995.0,110.0,0.0,M,diesel
1644.0,D,2786.0,1968.0,147.0,0.0,M,diesel
1578.0,D,2787.0,1498.0,110.0,0.0,M,petrol
1715.0,D,2931.0,1968.0,150.0,2.0,H,diesel
1815.0,D,2770.0,1984.0,150.0,2.0,H,petrol
1845.0,D,2770.0,1968.0,150.0,2.0,H,diesel
1740.0,D,2770.0,1984.0,110.0,2.0,H,petrol
1560.0,D,2618.0,1968.0,147.0,0.0,M,diesel
1360.0,D,2697.0,988.0,93.0,0.0,M,petrol
1613.0,D,2628.0,1968.0,110.0,0.0,M,diesel
1925.0,D,2873.0,1950.0,143.0,0.0,M,diesel
1815.0,D,2770.0,1984.0,150.0,2.0,H,petrol
1740.0,D,2770.0,1984.0,110.0,2.0,H,petrol
1294.0,D,2590.0,999.0,81.0,0.0,M,petrol
1734.0,D,2872.0,1969.0,120.0,2.0,H,petrol
1370.0,D,2621.0,999.0,81.0,0.0,M,petrol
1350.0,D,2621.0,999.0,81.0,0.0,M,petrol
1385.0,D,2729.0,1332.0,80.0,0.0,M,petrol
1735.0,D,2851.0,1995.0,140.0,2.0,H,diesel
1699.0,D,2789.0,1968.0,110.0,0.0,M,diesel
1640.0,D,2678.0,1968.0,110.0,0.0,M,diesel
1499.0,D,2655.0,1759.0,85.0,0.0,M,diesel
1510.0,D,2829.0,1984.0,110.0,2.0,H,petrol
1688.0,D,2702.0,1969.0,145.0,2.0,H,petrol
1700.0,D,2826.0,1968.0,150.0,2.0,H,diesel
1908.0,D,2960.0,1998.0,150.0,2.0,H,diesel
1665.0,D,2840.0,1950.0,143.0,0.0,M,diesel
1925.0,D,2873.0,1950.0,143.0,0.0,M,diesel
1960.0,D,2941.0,1969.0,145.0,2.0,H,diesel
1613.0,D,2628.0,1968.0,110.0,0.0,M,diesel
1870.0,D,2873.0,1950.0,143.0,0.0,M,diesel
1560.0,D,2829.0,1984.0,110.0,2.0,H,petrol
1590.0,D,2829.0,1984.0,150.0,2.0,H,petrol
1733.0,D,2872.0,1969.0,120.0,2.0,H,petrol
1755.0,D,2788.0,1968.0,110.0,0.0,M,diesel
1574.0,D,2787.0,1498.0,110.0,0.0,M,petrol
1990.0,D,3210.0,2993.0,210.0,2.0,H,diesel
1563.0,D,2786.0,1498.0,110.0,0.0,M,petrol
2450.0,D,3791.0,1969.0,145.0,2.0,H,diesel
1735.0,D,2677.0,1968.0,110.0,0.0,M,diesel
1835.0,D,2851.0,2993.0,210.0,2.0,H,diesel
1924.0,D,2850.0,1995.0,110.0,0.0,M,diesel
1614.0,D,2789.0,1498.0,110.0,0.0,M,petrol
1634.0,D,2787.0,1498.0,110.0,0.0,M,petrol
1500.0,D,2700.0,1998.0,121.0,0.0,M,petrol
1853.0,D,2787.0,1968.0,110.0,0.0,M,diesel
1674.0,D,2836.0,1968.0,147.0,0.0,M,diesel
1887.0,D,2850.0,1995.0,110.0,0.0,M,diesel
1575.0,D,2670.0,1998.0,131.0,0.0,M,petrol
1820.0,D,2818.0,2143.0,140.0,0.0,M,diesel
1825.0,E,2941.0,1969.0,145.0,2.0,H,petrol
1855.0,E,2873.0,1950.0,143.0,0.0,M,diesel
1665.0,E,2851.0,1998.0,135.0,0.0,M,petrol
1555.0,E,2600.0,1597.0,100.0,0.0,M,diesel
2045.0,E,2873.0,1993.0,195.0,2.0,H,diesel
1875.0,E,2851.0,2993.0,250.0,2.0,H,diesel
1991.0,E,2874.0,1998.0,150.0,2.0,H,diesel
1622.0,E,2628.0,1968.0,110.0,0.0,M,diesel
1634.0,E,2787.0,1498.0,110.0,0.0,M,petrol
1743.0,E,2700.0,2191.0,110.0,0.0,M,diesel
1375.0,E,2600.0,1497.0,120.0,0.0,M,petrol
1585.0,E,2836.0,1984.0,140.0,0.0,M,petrol
1674.0,E,2838.0,1968.0,147.0,0.0,M,diesel
1910.0,E,2931.0,2967.0,180.0,2.0,H,diesel
1783.0,E,2789.0,1968.0,110.0,0.0,M,diesel
1614.0,E,2789.0,1498.0,110.0,0.0,M,petrol
1774.0,E,2700.0,2191.0,110.0,0.0,M,diesel
1776.0,E,2700.0,2191.0,135.0,0.0,M,diesel
1535.0,E,2589.0,1984.0,140.0,0.0,M,petrol
1960.0,E,2941.0,1969.0,145.0,2.0,H,diesel
1832.0,E,2872.0,1969.0,184.0,2.0,H,petrol
1674.0,E,2838.0,1968.0,147.0,0.0,M,diesel
1745.0,E,2770.0,1984.0,150.0,2.0,H,petrol
1595.0,E,2840.0,1497.0,135.0,2.0,H,petrol
1580.0,E,2670.0,1499.0,100.0,0.0,M,petrol
1665.0,E,2787.0,1498.0,110.0,0.0,M,petrol
1910.0,E,2931.0,2967.0,210.0,2.0,H,diesel
1735.0,E,2677.0,1968.0,110.0,0.0,M,diesel
1665.0,E,2851.0,1998.0,135.0,0.0,M,petrol
1935.0,E,2850.0,1995.0,110.0,0.0,M,diesel
2035.0,E,3124.0,1968.0,110.0,0.0,M,diesel
1711.0,E,2679.0,1968.0,110.0,0.0,M,diesel
1700.0,E,2939.0,1991.0,145.0,2.0,H,petrol
1955.0,E,2930.0,2967.0,180.0,2.0,H,diesel
1765.0,E,2851.0,1998.0,135.0,0.0,M,petrol
1935.0,E,2850.0,1995.0,110.0,0.0,M,diesel
1783.0,E,2789.0,1968.0,110.0,0.0,M,diesel
1918.0,E,2850.0,1995.0,110.0,0.0,M,diesel
1540.0,E,2594.0,1984.0,140.0,0.0,M,petrol
1625.0,E,2702.0,1477.0,120.0,0.0,M,petrol
1790.0,E,2873.0,1991.0,220.0,2.0,H,petrol
1880.0,E,2824.0,1968.0,150.0,2.0,H,diesel
1715.0,E,2679.0,1968.0,110.0,0.0,M,diesel
1423.0,E,2627.0,1984.0,180.0,0.0,M,petrol
1758.0,E,2700.0,2191.0,110.0,0.0,M,diesel
1882.0,E,2815.0,2151.0,148.0,0.0,M,diesel
1855.0,E,2681.0,1998.0,120.0,0.0,M,diesel
1955.0,E,2931.0,2967.0,180.0,2.0,H,diesel
1982.0,E,2941.0,1969.0,180.0,2.0,H,diesel
1360.0,E,2612.0,1368.0,70.0,0.0,M,petrol
1685.0,E,2829.0,1984.0,195.0,2.0,H,petrol
1553.0,E,2628.0,1984.0,235.0,0.0,M,petrol
1825.0,E,2829.0,2967.0,210.0,2.0,H,diesel
1980.0,E,2850.0,1995.0,140.0,0.0,M,diesel
1700.0,E,2675.0,1597.0,100.0,0.0,M,diesel
1948.0,E,2681.0,1999.0,110.0,2.0,H,diesel
1590.0,E,2729.0,1991.0,225.0,0.0,M,petrol
1937.0,E,3124.0,1498.0,100.0,0.0,M,petrol
2019.0,E,2850.0,1995.0,140.0,0.0,M,diesel
1949.0,E,3124.0,1498.0,100.0,0.0,M,petrol
1937.0,E,3124.0,1498.0,100.0,0.0,M,petrol
2093.0,E,2741.0,1998.0,150.0,2.0,H,diesel
1965.0,E,3124.0,1498.0,100.0,0.0,M,petrol
1860.0,E,2829.0,2967.0,210.0,2.0,H,diesel
1805.0,E,2770.0,2967.0,210.0,2.0,H,diesel
1980.0,E,2850.0,1995.0,140.0,0.0,M,diesel
1977.0,E,3124.0,1498.0,100.0,0.0,M,petrol
2037.0,E,3098.0,1997.0,81.0,0.0,M,diesel
2076.0,E,3498.0,1997.0,110.0,0.0,M,diesel
1205.0,C,2580.0,998.0,88.0,2.0,H,petrol
1215.0,C,2639.0,999.0,70.0,0.0,M,petrol
1387.0,C,2667.0,999.0,81.0,2.0,H,petrol
1132.0,C,2548.0,999.0,59.0,0.0,M,petrol
1314.0,C,2672.0,999.0,66.0,0.0,M,petrol
1565.0,C,2770.0,1968.0,120.0,2.0,H,diesel
1327.0,C,2650.0,998.0,88.0,0.0,M,petrol
1585.0,C,2836.0,1968.0,110.0,0.0,M,diesel
1565.0,C,2836.0,1968.0,90.0,0.0,M,diesel
1081.0,C,2455.0,999.0,44.0,0.0,M,petrol
1241.0,C,2639.0,999.0,70.0,0.0,M,petrol
1480.0,C,2624.0,1968.0,85.0,0.0,M,diesel
1463.0,C,2624.0,1968.0,85.0,0.0,M,diesel
1135.0,C,2548.0,999.0,59.0,0.0,M,petrol
1565.0,C,2780.0,1496.0,85.0,0.0,M,diesel
1608.0,C,2786.0,1968.0,110.0,0.0,M,diesel
1507.0,C,2655.0,1998.0,132.0,2.0,H,petrol
1241.0,C,2639.0,999.0,70.0,0.0,M,petrol
1496.0,C,2625.0,1968.0,85.0,0.0,M,diesel
1214.0,C,2552.0,999.0,70.0,0.0,M,petrol
1168.0,C,2548.0,999.0,70.0,0.0,M,petrol
1209.0,C,2552.0,999.0,70.0,0.0,M,petrol
1167.0,C,2548.0,999.0,70.0,0.0,M,petrol
1447.0,C,2700.0,999.0,92.0,0.0,M,petrol
1539.0,C,2700.0,1499.0,88.0,0.0,M,diesel
1577.0,C,2786.0,1968.0,110.0,0.0,M,diesel
1566.0,C,2786.0,1968.0,110.0,0.0,M,diesel
1239.0,C,2639.0,999.0,70.0,0.0,M,petrol
1335.0,C,2650.0,998.0,74.0,0.0,M,petrol
1335.0,C,2650.0,998.0,88.0,0.0,M,petrol
1335.0,C,2650.0,998.0,74.0,0.0,M,petrol
1272.0,C,2670.0,999.0,84.0,0.0,M,petrol
1209.0,C,2552.0,999.0,70.0,0.0,M,petrol
1526.0,C,2700.0,1995.0,110.0,0.0,M,diesel
1415.0,C,2700.0,1499.0,88.0,0.0,M,diesel
1220.0,C,2554.0,999.0,70.0,0.0,M,petrol
1132.0,C,2552.0,999.0,59.0,0.0,M,petrol
1306.0,C,2619.0,1498.0,96.0,0.0,M,petrol
1357.0,C,2650.0,998.0,88.0,0.0,M,petrol
1116.0,C,2455.0,999.0,70.0,0.0,M,petrol
1221.0,C,2639.0,999.0,70.0,0.0,M,petrol
1241.0,C,2639.0,999.0,70.0,0.0,M,petrol
1576.0,C,2836.0,1968.0,110.0,0.0,M,diesel
1330.0,C,2700.0,999.0,92.0,0.0,M,petrol
1588.0,C,2786.0,1968.0,90.0,0.0,M,diesel
1589.0,C,2786.0,1968.0,90.0,0.0,M,diesel
1597.0,C,2786.0,1968.0,110.0,0.0,M,diesel
1306.0,C,2619.0,1498.0,96.0,0.0,M,petrol
1237.0,C,2639.0,999.0,81.0,0.0,M,petrol
1487.0,C,2624.0,1968.0,85.0,0.0,M,diesel
1373.0,C,2672.0,999.0,81.0,2.0,H,petrol
1245.0,C,2495.0,1499.0,75.0,0.0,M,petrol
1577.0,C,2786.0,1968.0,110.0,0.0,M,diesel
1564.0,C,2786.0,1968.0,90.0,0.0,M,diesel
1566.0,C,2786.0,1968.0,110.0,0.0,M,diesel
1597.0,C,2786.0,1968.0,110.0,0.0,M,diesel
1399.0,C,2650.0,998.0,88.0,2.0,H,petrol
1357.0,C,2650.0,998.0,88.0,0.0,M,petrol
1221.0,C,2639.0,999.0,70.0,0.0,M,petrol
1587.0,C,2836.0,1968.0,90.0,0.0,M,diesel
